# x_tcs	y_tcs	z_tcs	x_w2	y_w2	z_w2	angle_w2	x_iscs	y_iscs	z_iscs	angle_iscs
-111233.65424	78974.39173	137.00000	136322.42014	-135.32262	0.00000	0.06314	136320.00000	-819.10044	0.00000	-0.23686
-111249.98986	78985.93098	137.00000	136342.42030	-135.30057	0.00000	0.06320	136340.00000	-819.18311	0.00000	-0.23680
-111266.32550	78997.47021	137.00000	136362.42046	-135.27850	0.00000	0.06325	136360.00000	-819.26576	0.00000	-0.23675
-111282.66114	79009.00943	137.00000	136382.42062	-135.25641	0.00000	0.06331	136380.00000	-819.34839	0.00000	-0.23669
-111298.99680	79020.54862	137.00000	136402.42077	-135.23430	0.00000	0.06337	136400.00000	-819.43100	0.00000	-0.23663
-111315.33247	79032.08781	137.00000	136422.42093	-135.21217	0.00000	0.06343	136420.00000	-819.51359	0.00000	-0.23657
-111331.66815	79043.62697	137.00000	136442.42109	-135.19002	0.00000	0.06348	136440.00000	-819.59616	0.00000	-0.23652
-111348.00384	79055.16612	137.00000	136462.42125	-135.16785	0.00000	0.06354	136460.00000	-819.67871	0.00000	-0.23646
-111364.33955	79066.70526	137.00000	136482.42141	-135.14566	0.00000	0.06360	136480.00000	-819.76124	0.00000	-0.23640
-111380.67526	79078.24437	137.00000	136502.42156	-135.12345	0.00000	0.06365	136500.00000	-819.84375	0.00000	-0.23635
-111397.01099	79089.78347	137.00000	136522.42172	-135.10122	0.00000	0.06371	136520.00000	-819.92624	0.00000	-0.23629
-111413.34672	79101.32256	137.00000	136542.42188	-135.07897	0.00000	0.06377	136540.00000	-820.00871	0.00000	-0.23623
-111429.68247	79112.86163	137.00000	136562.42204	-135.05670	0.00000	0.06383	136560.00000	-820.09116	0.00000	-0.23617
-111446.01824	79124.40068	137.00000	136582.42219	-135.03441	0.00000	0.06388	136580.00000	-820.17359	0.00000	-0.23612
-111462.35401	79135.93971	137.00000	136602.42235	-135.01210	0.00000	0.06394	136600.00000	-820.25600	0.00000	-0.23606
-111478.68979	79147.47873	137.00000	136622.42251	-134.98977	0.00000	0.06400	136620.00000	-820.33839	0.00000	-0.23600
-111495.02559	79159.01773	137.00000	136642.42267	-134.96742	0.00000	0.06406	136640.00000	-820.42076	0.00000	-0.23594
-111511.36139	79170.55672	137.00000	136662.42282	-134.94505	0.00000	0.06411	136660.00000	-820.50311	0.00000	-0.23589
-111527.69721	79182.09569	137.00000	136682.42298	-134.92266	0.00000	0.06417	136680.00000	-820.58544	0.00000	-0.23583
-111544.03304	79193.63464	137.00000	136702.42314	-134.90024	0.00000	0.06423	136700.00000	-820.66775	0.00000	-0.23577
-111560.36888	79205.17358	137.00000	136722.42329	-134.87781	0.00000	0.06429	136720.00000	-820.75004	0.00000	-0.23571
-111576.70474	79216.71250	137.00000	136742.42345	-134.85536	0.00000	0.06434	136740.00000	-820.83231	0.00000	-0.23566
-111593.04060	79228.25140	137.00000	136762.42361	-134.83289	0.00000	0.06440	136760.00000	-820.91456	0.00000	-0.23560
-111609.37648	79239.79029	137.00000	136782.42376	-134.81040	0.00000	0.06446	136780.00000	-820.99679	0.00000	-0.23554
-111625.71236	79251.32916	137.00000	136802.42392	-134.78789	0.00000	0.06451	136800.00000	-821.07900	0.00000	-0.23549
-111642.04826	79262.86802	137.00000	136822.42408	-134.76536	0.00000	0.06457	136820.00000	-821.16119	0.00000	-0.23543
-111658.38417	79274.40686	137.00000	136842.42423	-134.74281	0.00000	0.06463	136840.00000	-821.24336	0.00000	-0.23537
-111674.72009	79285.94568	137.00000	136862.42439	-134.72024	0.00000	0.06469	136860.00000	-821.32551	0.00000	-0.23531
-111691.05603	79297.48448	137.00000	136882.42454	-134.69765	0.00000	0.06474	136880.00000	-821.40764	0.00000	-0.23526
-111707.39197	79309.02327	137.00000	136902.42470	-134.67504	0.00000	0.06480	136900.00000	-821.48975	0.00000	-0.23520
-111723.72793	79320.56205	137.00000	136922.42485	-134.65241	0.00000	0.06486	136920.00000	-821.57184	0.00000	-0.23514
-111740.06389	79332.10080	137.00000	136942.42501	-134.62976	0.00000	0.06492	136940.00000	-821.65391	0.00000	-0.23508
-111756.39987	79343.63954	137.00000	136962.42517	-134.60709	0.00000	0.06497	136960.00000	-821.73596	0.00000	-0.23503
-111772.73586	79355.17827	137.00000	136982.42532	-134.58440	0.00000	0.06503	136980.00000	-821.81799	0.00000	-0.23497
-111789.07187	79366.71697	137.00000	137002.42548	-134.56169	0.00000	0.06509	137000.00000	-821.90000	0.00000	-0.23491
-111805.40788	79378.25566	137.00000	137022.42563	-134.53896	0.00000	0.06514	137020.00000	-821.98199	0.00000	-0.23486
-111821.74390	79389.79434	137.00000	137042.42579	-134.51621	0.00000	0.06520	137040.00000	-822.06396	0.00000	-0.23480
-111838.07994	79401.33300	137.00000	137062.42594	-134.49344	0.00000	0.06526	137060.00000	-822.14591	0.00000	-0.23474
-111854.41599	79412.87164	137.00000	137082.42610	-134.47065	0.00000	0.06532	137080.00000	-822.22784	0.00000	-0.23468
-111870.75205	79424.41026	137.00000	137102.42625	-134.44784	0.00000	0.06537	137100.00000	-822.30975	0.00000	-0.23463
-111887.08812	79435.94887	137.00000	137122.42641	-134.42501	0.00000	0.06543	137120.00000	-822.39164	0.00000	-0.23457
-111903.42420	79447.48747	137.00000	137142.42656	-134.40216	0.00000	0.06549	137140.00000	-822.47351	0.00000	-0.23451
-111919.76029	79459.02604	137.00000	137162.42671	-134.37929	0.00000	0.06555	137160.00000	-822.55536	0.00000	-0.23445
-111936.09640	79470.56460	137.00000	137182.42687	-134.35640	0.00000	0.06560	137180.00000	-822.63719	0.00000	-0.23440
-111952.43252	79482.10315	137.00000	137202.42702	-134.33348	0.00000	0.06566	137200.00000	-822.71900	0.00000	-0.23434
-111968.76864	79493.64167	137.00000	137222.42718	-134.31055	0.00000	0.06572	137220.00000	-822.80079	0.00000	-0.23428
-111985.10478	79505.18018	137.00000	137242.42733	-134.28760	0.00000	0.06577	137240.00000	-822.88256	0.00000	-0.23423
-112001.44093	79516.71868	137.00000	137262.42749	-134.26463	0.00000	0.06583	137260.00000	-822.96431	0.00000	-0.23417
-112017.77710	79528.25716	137.00000	137282.42764	-134.24164	0.00000	0.06589	137280.00000	-823.04604	0.00000	-0.23411
-112034.11327	79539.79562	137.00000	137302.42779	-134.21863	0.00000	0.06595	137300.00000	-823.12775	0.00000	-0.23405
-112050.44946	79551.33406	137.00000	137322.42795	-134.19560	0.00000	0.06600	137320.00000	-823.20944	0.00000	-0.23400
-112066.78565	79562.87249	137.00000	137342.42810	-134.17255	0.00000	0.06606	137340.00000	-823.29111	0.00000	-0.23394
-112083.12186	79574.41090	137.00000	137362.42825	-134.14948	0.00000	0.06612	137360.00000	-823.37276	0.00000	-0.23388
-112099.45808	79585.94930	137.00000	137382.42841	-134.12639	0.00000	0.06618	137380.00000	-823.45439	0.00000	-0.23382
-112115.79431	79597.48768	137.00000	137402.42856	-134.10328	0.00000	0.06623	137400.00000	-823.53600	0.00000	-0.23377
-112132.13056	79609.02604	137.00000	137422.42871	-134.08015	0.00000	0.06629	137420.00000	-823.61759	0.00000	-0.23371
-112148.46681	79620.56439	137.00000	137442.42887	-134.05700	0.00000	0.06635	137440.00000	-823.69916	0.00000	-0.23365
-112164.80308	79632.10272	137.00000	137462.42902	-134.03383	0.00000	0.06641	137460.00000	-823.78071	0.00000	-0.23359
-112181.13935	79643.64104	137.00000	137482.42917	-134.01064	0.00000	0.06646	137480.00000	-823.86224	0.00000	-0.23354
-112197.47564	79655.17933	137.00000	137502.42932	-133.98743	0.00000	0.06652	137500.00000	-823.94375	0.00000	-0.23348
-112213.81194	79666.71761	137.00000	137522.42948	-133.96420	0.00000	0.06658	137520.00000	-824.02524	0.00000	-0.23342
-112230.14825	79678.25588	137.00000	137542.42963	-133.94095	0.00000	0.06663	137540.00000	-824.10671	0.00000	-0.23337
-112246.48458	79689.79413	137.00000	137562.42978	-133.91768	0.00000	0.06669	137560.00000	-824.18816	0.00000	-0.23331
-112262.82091	79701.33236	137.00000	137582.42993	-133.89439	0.00000	0.06675	137580.00000	-824.26959	0.00000	-0.23325
-112279.15726	79712.87058	137.00000	137602.43009	-133.87108	0.00000	0.06681	137600.00000	-824.35100	0.00000	-0.23319
-112295.49361	79724.40878	137.00000	137622.43024	-133.84775	0.00000	0.06686	137620.00000	-824.43239	0.00000	-0.23314
-112311.82998	79735.94696	137.00000	137642.43039	-133.82440	0.00000	0.06692	137640.00000	-824.51376	0.00000	-0.23308
-112328.16636	79747.48513	137.00000	137662.43054	-133.80103	0.00000	0.06698	137660.00000	-824.59511	0.00000	-0.23302
-112344.50276	79759.02328	137.00000	137682.43069	-133.77764	0.00000	0.06704	137680.00000	-824.67644	0.00000	-0.23296
-112360.83916	79770.56141	137.00000	137702.43084	-133.75422	0.00000	0.06709	137700.00000	-824.75775	0.00000	-0.23291
-112377.17557	79782.09953	137.00000	137722.43100	-133.73079	0.00000	0.06715	137720.00000	-824.83904	0.00000	-0.23285
-112393.51200	79793.63763	137.00000	137742.43115	-133.70734	0.00000	0.06721	137740.00000	-824.92031	0.00000	-0.23279
-112409.84844	79805.17571	137.00000	137762.43130	-133.68387	0.00000	0.06726	137760.00000	-825.00156	0.00000	-0.23274
-112426.18489	79816.71378	137.00000	137782.43145	-133.66038	0.00000	0.06732	137780.00000	-825.08279	0.00000	-0.23268
-112442.52135	79828.25183	137.00000	137802.43160	-133.63687	0.00000	0.06738	137800.00000	-825.16400	0.00000	-0.23262
-112458.85782	79839.78987	137.00000	137822.43175	-133.61334	0.00000	0.06744	137820.00000	-825.24519	0.00000	-0.23256
-112475.19430	79851.32789	137.00000	137842.43190	-133.58979	0.00000	0.06749	137840.00000	-825.32636	0.00000	-0.23251
-112491.53080	79862.86589	137.00000	137862.43205	-133.56622	0.00000	0.06755	137860.00000	-825.40751	0.00000	-0.23245
-112507.86731	79874.40388	137.00000	137882.43220	-133.54263	0.00000	0.06761	137880.00000	-825.48864	0.00000	-0.23239
-112524.20382	79885.94185	137.00000	137902.43235	-133.51902	0.00000	0.06767	137900.00000	-825.56975	0.00000	-0.23233
-112540.54035	79897.47980	137.00000	137922.43250	-133.49539	0.00000	0.06772	137920.00000	-825.65084	0.00000	-0.23228
-112556.87689	79909.01774	137.00000	137942.43266	-133.47174	0.00000	0.06778	137940.00000	-825.73191	0.00000	-0.23222
-112573.21345	79920.55566	137.00000	137962.43281	-133.44807	0.00000	0.06784	137960.00000	-825.81296	0.00000	-0.23216
-112589.55001	79932.09357	137.00000	137982.43296	-133.42438	0.00000	0.06789	137980.00000	-825.89399	0.00000	-0.23211
-112605.88659	79943.63145	137.00000	138002.43311	-133.40067	0.00000	0.06795	138000.00000	-825.97500	0.00000	-0.23205
-112622.22317	79955.16933	137.00000	138022.43326	-133.37694	0.00000	0.06801	138020.00000	-826.05599	0.00000	-0.23199
-112638.55977	79966.70718	137.00000	138042.43341	-133.35319	0.00000	0.06807	138040.00000	-826.13696	0.00000	-0.23193
-112654.89638	79978.24502	137.00000	138062.43355	-133.32942	0.00000	0.06812	138060.00000	-826.21791	0.00000	-0.23188
-112671.23300	79989.78284	137.00000	138082.43370	-133.30563	0.00000	0.06818	138080.00000	-826.29884	0.00000	-0.23182
-112687.56964	80001.32065	137.00000	138102.43385	-133.28182	0.00000	0.06824	138100.00000	-826.37975	0.00000	-0.23176
-112703.90628	80012.85844	137.00000	138122.43400	-133.25799	0.00000	0.06830	138120.00000	-826.46064	0.00000	-0.23170
-112720.24294	80024.39621	137.00000	138142.43415	-133.23414	0.00000	0.06835	138140.00000	-826.54151	0.00000	-0.23165
-112736.57960	80035.93397	137.00000	138162.43430	-133.21027	0.00000	0.06841	138160.00000	-826.62236	0.00000	-0.23159
-112752.91628	80047.47171	137.00000	138182.43445	-133.18638	0.00000	0.06847	138180.00000	-826.70319	0.00000	-0.23153
-112769.25297	80059.00944	137.00000	138202.43460	-133.16247	0.00000	0.06853	138200.00000	-826.78400	0.00000	-0.23147
-112785.58967	80070.54714	137.00000	138222.43475	-133.13853	0.00000	0.06858	138220.00000	-826.86479	0.00000	-0.23142
-112801.92639	80082.08483	137.00000	138242.43490	-133.11458	0.00000	0.06864	138240.00000	-826.94556	0.00000	-0.23136
-112818.26311	80093.62251	137.00000	138262.43505	-133.09061	0.00000	0.06870	138260.00000	-827.02631	0.00000	-0.23130
-112834.59985	80105.16017	137.00000	138282.43519	-133.06662	0.00000	0.06875	138280.00000	-827.10704	0.00000	-0.23125
-112850.93659	80116.69781	137.00000	138302.43534	-133.04261	0.00000	0.06881	138300.00000	-827.18775	0.00000	-0.23119
-112867.27335	80128.23544	137.00000	138322.43549	-133.01858	0.00000	0.06887	138320.00000	-827.26844	0.00000	-0.23113
-112883.61012	80139.77305	137.00000	138342.43564	-132.99453	0.00000	0.06893	138340.00000	-827.34911	0.00000	-0.23107
-112899.94691	80151.31064	137.00000	138362.43579	-132.97046	0.00000	0.06898	138360.00000	-827.42976	0.00000	-0.23102
-112916.28370	80162.84822	137.00000	138382.43594	-132.94637	0.00000	0.06904	138380.00000	-827.51039	0.00000	-0.23096
-112932.62050	80174.38578	137.00000	138402.43608	-132.92226	0.00000	0.06910	138400.00000	-827.59100	0.00000	-0.23090
-112948.95732	80185.92332	137.00000	138422.43623	-132.89813	0.00000	0.06916	138420.00000	-827.67159	0.00000	-0.23084
-112965.29415	80197.46085	137.00000	138442.43638	-132.87398	0.00000	0.06921	138440.00000	-827.75216	0.00000	-0.23079
-112981.63099	80208.99836	137.00000	138462.43653	-132.84981	0.00000	0.06927	138460.00000	-827.83271	0.00000	-0.23073
-112997.96784	80220.53586	137.00000	138482.43667	-132.82562	0.00000	0.06933	138480.00000	-827.91324	0.00000	-0.23067
-113014.30470	80232.07334	137.00000	138502.43682	-132.80141	0.00000	0.06938	138500.00000	-827.99375	0.00000	-0.23062
-113030.64157	80243.61080	137.00000	138522.43697	-132.77718	0.00000	0.06944	138520.00000	-828.07424	0.00000	-0.23056
-113046.97846	80255.14824	137.00000	138542.43712	-132.75293	0.00000	0.06950	138540.00000	-828.15471	0.00000	-0.23050
-113063.31536	80266.68567	137.00000	138562.43726	-132.72866	0.00000	0.06956	138560.00000	-828.23516	0.00000	-0.23044
-113079.65226	80278.22309	137.00000	138582.43741	-132.70437	0.00000	0.06961	138580.00000	-828.31559	0.00000	-0.23039
-113095.98918	80289.76048	137.00000	138602.43756	-132.68006	0.00000	0.06967	138600.00000	-828.39600	0.00000	-0.23033
-113112.32612	80301.29786	137.00000	138622.43770	-132.65573	0.00000	0.06973	138620.00000	-828.47639	0.00000	-0.23027
-113128.66306	80312.83523	137.00000	138642.43785	-132.63138	0.00000	0.06979	138640.00000	-828.55676	0.00000	-0.23021
-113145.00001	80324.37257	137.00000	138662.43800	-132.60701	0.00000	0.06984	138660.00000	-828.63711	0.00000	-0.23016
-113161.33698	80335.90991	137.00000	138682.43814	-132.58262	0.00000	0.06990	138680.00000	-828.71744	0.00000	-0.23010
-113177.67395	80347.44722	137.00000	138702.43829	-132.55821	0.00000	0.06996	138700.00000	-828.79775	0.00000	-0.23004
-113194.01094	80358.98452	137.00000	138722.43844	-132.53378	0.00000	0.07001	138720.00000	-828.87804	0.00000	-0.22999
-113210.34794	80370.52180	137.00000	138742.43858	-132.50932	0.00000	0.07007	138740.00000	-828.95831	0.00000	-0.22993
-113226.68495	80382.05907	137.00000	138762.43873	-132.48485	0.00000	0.07013	138760.00000	-829.03856	0.00000	-0.22987
-113243.02198	80393.59632	137.00000	138782.43887	-132.46036	0.00000	0.07019	138780.00000	-829.11879	0.00000	-0.22981
-113259.35901	80405.13355	137.00000	138802.43902	-132.43585	0.00000	0.07024	138800.00000	-829.19900	0.00000	-0.22976
-113275.69606	80416.67077	137.00000	138822.43917	-132.41132	0.00000	0.07030	138820.00000	-829.27919	0.00000	-0.22970
-113292.03311	80428.20797	137.00000	138842.43931	-132.38677	0.00000	0.07036	138840.00000	-829.35936	0.00000	-0.22964
-113308.37018	80439.74515	137.00000	138862.43946	-132.36220	0.00000	0.07042	138860.00000	-829.43951	0.00000	-0.22958
-113324.70726	80451.28232	137.00000	138882.43960	-132.33761	0.00000	0.07047	138880.00000	-829.51964	0.00000	-0.22953
-113341.04435	80462.81947	137.00000	138902.43975	-132.31300	0.00000	0.07053	138900.00000	-829.59975	0.00000	-0.22947
-113357.38146	80474.35660	137.00000	138922.43989	-132.28837	0.00000	0.07059	138920.00000	-829.67984	0.00000	-0.22941
-113373.71857	80485.89372	137.00000	138942.44004	-132.26372	0.00000	0.07064	138940.00000	-829.75991	0.00000	-0.22936
-113390.05570	80497.43082	137.00000	138962.44018	-132.23905	0.00000	0.07070	138960.00000	-829.83996	0.00000	-0.22930
-113406.39284	80508.96791	137.00000	138982.44033	-132.21436	0.00000	0.07076	138980.00000	-829.91999	0.00000	-0.22924
-113422.72999	80520.50498	137.00000	139002.44047	-132.18965	0.00000	0.07082	139000.00000	-830.00000	0.00000	-0.22918
-113439.06715	80532.04203	137.00000	139022.44062	-132.16492	0.00000	0.07087	139020.00000	-830.07999	0.00000	-0.22913
-113455.40432	80543.57907	137.00000	139042.44076	-132.14017	0.00000	0.07093	139040.00000	-830.15996	0.00000	-0.22907
-113471.74150	80555.11609	137.00000	139062.44091	-132.11540	0.00000	0.07099	139060.00000	-830.23991	0.00000	-0.22901
-113488.07870	80566.65309	137.00000	139082.44105	-132.09061	0.00000	0.07105	139080.00000	-830.31984	0.00000	-0.22895
-113504.41590	80578.19008	137.00000	139102.44119	-132.06580	0.00000	0.07110	139100.00000	-830.39975	0.00000	-0.22890
-113520.75312	80589.72705	137.00000	139122.44134	-132.04097	0.00000	0.07116	139120.00000	-830.47964	0.00000	-0.22884
-113537.09035	80601.26400	137.00000	139142.44148	-132.01612	0.00000	0.07122	139140.00000	-830.55951	0.00000	-0.22878
-113553.42759	80612.80094	137.00000	139162.44163	-131.99125	0.00000	0.07128	139160.00000	-830.63936	0.00000	-0.22872
-113569.76484	80624.33786	137.00000	139182.44177	-131.96636	0.00000	0.07133	139180.00000	-830.71919	0.00000	-0.22867
-113586.10211	80635.87477	137.00000	139202.44191	-131.94145	0.00000	0.07139	139200.00000	-830.79900	0.00000	-0.22861
-113602.43938	80647.41166	137.00000	139222.44206	-131.91652	0.00000	0.07145	139220.00000	-830.87879	0.00000	-0.22855
-113618.77667	80658.94853	137.00000	139242.44220	-131.89157	0.00000	0.07150	139240.00000	-830.95856	0.00000	-0.22850
-113635.11397	80670.48538	137.00000	139262.44234	-131.86660	0.00000	0.07156	139260.00000	-831.03831	0.00000	-0.22844
-113651.45128	80682.02222	137.00000	139282.44249	-131.84160	0.00000	0.07162	139280.00000	-831.11804	0.00000	-0.22838
-113667.78860	80693.55905	137.00000	139302.44263	-131.81659	0.00000	0.07168	139300.00000	-831.19775	0.00000	-0.22832
-113684.12593	80705.09585	137.00000	139322.44277	-131.79156	0.00000	0.07173	139320.00000	-831.27744	0.00000	-0.22827
-113700.46327	80716.63265	137.00000	139342.44292	-131.76651	0.00000	0.07179	139340.00000	-831.35711	0.00000	-0.22821
-113716.80063	80728.16942	137.00000	139362.44306	-131.74144	0.00000	0.07185	139360.00000	-831.43676	0.00000	-0.22815
-113733.13800	80739.70618	137.00000	139382.44320	-131.71635	0.00000	0.07191	139380.00000	-831.51639	0.00000	-0.22809
-113749.47537	80751.24292	137.00000	139402.44335	-131.69124	0.00000	0.07196	139400.00000	-831.59600	0.00000	-0.22804
-113765.81276	80762.77964	137.00000	139422.44349	-131.66611	0.00000	0.07202	139420.00000	-831.67559	0.00000	-0.22798
-113782.15017	80774.31635	137.00000	139442.44363	-131.64096	0.00000	0.07208	139440.00000	-831.75516	0.00000	-0.22792
-113798.48758	80785.85304	137.00000	139462.44377	-131.61579	0.00000	0.07213	139460.00000	-831.83471	0.00000	-0.22787
-113814.82500	80797.38972	137.00000	139482.44392	-131.59060	0.00000	0.07219	139480.00000	-831.91424	0.00000	-0.22781
-113831.16244	80808.92638	137.00000	139502.44406	-131.56539	0.00000	0.07225	139500.00000	-831.99375	0.00000	-0.22775
-113847.49989	80820.46302	137.00000	139522.44420	-131.54016	0.00000	0.07231	139520.00000	-832.07324	0.00000	-0.22769
-113863.83735	80831.99965	137.00000	139542.44434	-131.51491	0.00000	0.07236	139540.00000	-832.15271	0.00000	-0.22764
-113880.17482	80843.53626	137.00000	139562.44448	-131.48964	0.00000	0.07242	139560.00000	-832.23216	0.00000	-0.22758
-113896.51230	80855.07285	137.00000	139582.44463	-131.46435	0.00000	0.07248	139580.00000	-832.31159	0.00000	-0.22752
-113912.84979	80866.60943	137.00000	139602.44477	-131.43904	0.00000	0.07254	139600.00000	-832.39100	0.00000	-0.22746
-113929.18730	80878.14599	137.00000	139622.44491	-131.41371	0.00000	0.07259	139620.00000	-832.47039	0.00000	-0.22741
-113945.52481	80889.68254	137.00000	139642.44505	-131.38836	0.00000	0.07265	139640.00000	-832.54976	0.00000	-0.22735
-113961.86234	80901.21907	137.00000	139662.44519	-131.36299	0.00000	0.07271	139660.00000	-832.62911	0.00000	-0.22729
-113978.19988	80912.75558	137.00000	139682.44533	-131.33760	0.00000	0.07276	139680.00000	-832.70844	0.00000	-0.22724
-113994.53743	80924.29207	137.00000	139702.44547	-131.31219	0.00000	0.07282	139700.00000	-832.78775	0.00000	-0.22718
-114010.87499	80935.82855	137.00000	139722.44561	-131.28676	0.00000	0.07288	139720.00000	-832.86704	0.00000	-0.22712
-114027.21256	80947.36502	137.00000	139742.44576	-131.26131	0.00000	0.07294	139740.00000	-832.94631	0.00000	-0.22706
-114043.55015	80958.90146	137.00000	139762.44590	-131.23584	0.00000	0.07299	139760.00000	-833.02556	0.00000	-0.22701
-114059.88775	80970.43789	137.00000	139782.44604	-131.21035	0.00000	0.07305	139780.00000	-833.10479	0.00000	-0.22695
-114076.22535	80981.97431	137.00000	139802.44618	-131.18484	0.00000	0.07311	139800.00000	-833.18400	0.00000	-0.22689
-114092.56297	80993.51070	137.00000	139822.44632	-131.15930	0.00000	0.07317	139820.00000	-833.26319	0.00000	-0.22683
-114108.90060	81005.04708	137.00000	139842.44646	-131.13375	0.00000	0.07322	139840.00000	-833.34236	0.00000	-0.22678
-114125.23825	81016.58345	137.00000	139862.44660	-131.10818	0.00000	0.07328	139860.00000	-833.42151	0.00000	-0.22672
-114141.57590	81028.11980	137.00000	139882.44674	-131.08259	0.00000	0.07334	139880.00000	-833.50064	0.00000	-0.22666
-114157.91356	81039.65613	137.00000	139902.44688	-131.05698	0.00000	0.07340	139900.00000	-833.57975	0.00000	-0.22660
-114174.25124	81051.19244	137.00000	139922.44702	-131.03135	0.00000	0.07345	139920.00000	-833.65884	0.00000	-0.22655
-114190.58893	81062.72874	137.00000	139942.44716	-131.00570	0.00000	0.07351	139940.00000	-833.73791	0.00000	-0.22649
-114206.92663	81074.26503	137.00000	139962.44730	-130.98003	0.00000	0.07357	139960.00000	-833.81696	0.00000	-0.22643
-114223.26434	81085.80129	137.00000	139982.44744	-130.95434	0.00000	0.07362	139980.00000	-833.89599	0.00000	-0.22638
-114239.60206	81097.33754	137.00000	140002.44758	-130.92863	0.00000	0.07368	140000.00000	-833.97500	0.00000	-0.22632
-114255.93980	81108.87378	137.00000	140022.44772	-130.90290	0.00000	0.07374	140020.00000	-834.05399	0.00000	-0.22626
-114272.27754	81120.40999	137.00000	140042.44786	-130.87715	0.00000	0.07380	140040.00000	-834.13296	0.00000	-0.22620
-114288.61530	81131.94619	137.00000	140062.44800	-130.85138	0.00000	0.07385	140060.00000	-834.21191	0.00000	-0.22615
-114304.95307	81143.48238	137.00000	140082.44813	-130.82559	0.00000	0.07391	140080.00000	-834.29084	0.00000	-0.22609
-114321.29085	81155.01855	137.00000	140102.44827	-130.79978	0.00000	0.07397	140100.00000	-834.36975	0.00000	-0.22603
-114337.62864	81166.55470	137.00000	140122.44841	-130.77395	0.00000	0.07403	140120.00000	-834.44864	0.00000	-0.22597
-114353.96644	81178.09083	137.00000	140142.44855	-130.74810	0.00000	0.07408	140140.00000	-834.52751	0.00000	-0.22592
-114370.30426	81189.62695	137.00000	140162.44869	-130.72223	0.00000	0.07414	140160.00000	-834.60636	0.00000	-0.22586
-114386.64208	81201.16306	137.00000	140182.44883	-130.69634	0.00000	0.07420	140180.00000	-834.68519	0.00000	-0.22580
-114402.97992	81212.69914	137.00000	140202.44897	-130.67043	0.00000	0.07425	140200.00000	-834.76400	0.00000	-0.22575
-114419.31777	81224.23521	137.00000	140222.44911	-130.64450	0.00000	0.07431	140220.00000	-834.84279	0.00000	-0.22569
-114435.65563	81235.77126	137.00000	140242.44924	-130.61855	0.00000	0.07437	140240.00000	-834.92156	0.00000	-0.22563
-114451.99350	81247.30730	137.00000	140262.44938	-130.59258	0.00000	0.07443	140260.00000	-835.00031	0.00000	-0.22557
-114468.33138	81258.84332	137.00000	140282.44952	-130.56659	0.00000	0.07448	140280.00000	-835.07904	0.00000	-0.22552
-114484.66928	81270.37933	137.00000	140302.44966	-130.54058	0.00000	0.07454	140300.00000	-835.15775	0.00000	-0.22546
-114501.00719	81281.91531	137.00000	140322.44980	-130.51455	0.00000	0.07460	140320.00000	-835.23644	0.00000	-0.22540
-114517.34510	81293.45129	137.00000	140342.44993	-130.48850	0.00000	0.07466	140340.00000	-835.31511	0.00000	-0.22534
-114533.68303	81304.98724	137.00000	140362.45007	-130.46243	0.00000	0.07471	140360.00000	-835.39376	0.00000	-0.22529
-114550.02097	81316.52318	137.00000	140382.45021	-130.43633	0.00000	0.07477	140380.00000	-835.47239	0.00000	-0.22523
-114566.35892	81328.05910	137.00000	140402.45035	-130.41022	0.00000	0.07483	140400.00000	-835.55100	0.00000	-0.22517
-114582.69689	81339.59501	137.00000	140422.45048	-130.38409	0.00000	0.07488	140420.00000	-835.62959	0.00000	-0.22512
-114599.03486	81351.13090	137.00000	140442.45062	-130.35794	0.00000	0.07494	140440.00000	-835.70816	0.00000	-0.22506
-114615.37285	81362.66677	137.00000	140462.45076	-130.33177	0.00000	0.07500	140460.00000	-835.78671	0.00000	-0.22500
-114631.71085	81374.20263	137.00000	140482.45090	-130.30558	0.00000	0.07506	140480.00000	-835.86524	0.00000	-0.22494
-114648.04886	81385.73847	137.00000	140502.45103	-130.27937	0.00000	0.07511	140500.00000	-835.94375	0.00000	-0.22489
-114664.38688	81397.27429	137.00000	140522.45117	-130.25314	0.00000	0.07517	140520.00000	-836.02224	0.00000	-0.22483
-114680.72491	81408.81010	137.00000	140542.45131	-130.22689	0.00000	0.07523	140540.00000	-836.10071	0.00000	-0.22477
-114697.06295	81420.34589	137.00000	140562.45144	-130.20062	0.00000	0.07529	140560.00000	-836.17916	0.00000	-0.22471
-114713.40101	81431.88166	137.00000	140582.45158	-130.17433	0.00000	0.07534	140580.00000	-836.25759	0.00000	-0.22466
-114729.73908	81443.41742	137.00000	140602.45172	-130.14802	0.00000	0.07540	140600.00000	-836.33600	0.00000	-0.22460
-114746.07715	81454.95316	137.00000	140622.45185	-130.12169	0.00000	0.07546	140620.00000	-836.41439	0.00000	-0.22454
-114762.41524	81466.48889	137.00000	140642.45199	-130.09534	0.00000	0.07552	140640.00000	-836.49276	0.00000	-0.22448
-114778.75334	81478.02460	137.00000	140662.45212	-130.06897	0.00000	0.07557	140660.00000	-836.57111	0.00000	-0.22443
-114795.09146	81489.56029	137.00000	140682.45226	-130.04258	0.00000	0.07563	140680.00000	-836.64944	0.00000	-0.22437
-114811.42958	81501.09597	137.00000	140702.45240	-130.01617	0.00000	0.07569	140700.00000	-836.72775	0.00000	-0.22431
-114827.76772	81512.63163	137.00000	140722.45253	-129.98974	0.00000	0.07574	140720.00000	-836.80604	0.00000	-0.22426
