# x_tcs	y_tcs	z_tcs	x_w2	y_w2	z_w2	x_iscs	y_iscs	z_iscs
-66011.69963	46936.21464	137.00000	80901.57819	-119.61324	0.00000	80900.00000	-513.20975	0.00000
-66093.21893	46994.13771	137.00000	81001.58043	-119.77989	0.00000	81000.00000	-513.90000	0.00000
-66174.73851	47052.06036	137.00000	81101.58267	-119.94603	0.00000	81100.00000	-514.58975	0.00000
-66256.25837	47109.98261	137.00000	81201.58491	-120.11167	0.00000	81200.00000	-515.27900	0.00000
-66337.77853	47167.90444	137.00000	81301.58715	-120.27682	0.00000	81300.00000	-515.96775	0.00000
-66419.29897	47225.82587	137.00000	81401.58938	-120.44146	0.00000	81400.00000	-516.65600	0.00000
-66500.81970	47283.74688	137.00000	81501.59161	-120.60561	0.00000	81500.00000	-517.34375	0.00000
-66582.34071	47341.66749	137.00000	81601.59384	-120.76925	0.00000	81600.00000	-518.03100	0.00000
-66663.86201	47399.58768	137.00000	81701.59606	-120.93239	0.00000	81700.00000	-518.71775	0.00000
-66745.38360	47457.50747	137.00000	81801.59829	-121.09504	0.00000	81800.00000	-519.40400	0.00000
-66826.90547	47515.42685	137.00000	81901.60051	-121.25718	0.00000	81900.00000	-520.08975	0.00000
-66908.42763	47573.34581	137.00000	82001.60272	-121.41883	0.00000	82000.00000	-520.77500	0.00000
-66989.95008	47631.26437	137.00000	82101.60494	-121.57997	0.00000	82100.00000	-521.45975	0.00000
-67071.47282	47689.18252	137.00000	82201.60715	-121.74062	0.00000	82200.00000	-522.14400	0.00000
-67152.99584	47747.10026	137.00000	82301.60936	-121.90076	0.00000	82300.00000	-522.82775	0.00000
-67234.51915	47805.01759	137.00000	82401.61157	-122.06040	0.00000	82400.00000	-523.51100	0.00000
-67316.04274	47862.93451	137.00000	82501.61377	-122.21955	0.00000	82500.00000	-524.19375	0.00000
-67397.56662	47920.85102	137.00000	82601.61597	-122.37819	0.00000	82600.00000	-524.87600	0.00000
-67479.09079	47978.76712	137.00000	82701.61817	-122.53634	0.00000	82700.00000	-525.55775	0.00000
-67560.61525	48036.68281	137.00000	82801.62037	-122.69398	0.00000	82800.00000	-526.23900	0.00000
-67642.13999	48094.59809	137.00000	82901.62256	-122.85113	0.00000	82900.00000	-526.91975	0.00000
-67723.66502	48152.51296	137.00000	83001.62475	-123.00777	0.00000	83000.00000	-527.60000	0.00000
-67805.19034	48210.42743	137.00000	83101.62694	-123.16391	0.00000	83100.00000	-528.27975	0.00000
-67886.71594	48268.34148	137.00000	83201.62913	-123.31956	0.00000	83200.00000	-528.95900	0.00000
-67968.24183	48326.25512	137.00000	83301.63131	-123.47470	0.00000	83300.00000	-529.63775	0.00000
-68049.76800	48384.16835	137.00000	83401.63349	-123.62935	0.00000	83400.00000	-530.31600	0.00000
-68131.29447	48442.08118	137.00000	83501.63567	-123.78349	0.00000	83500.00000	-530.99375	0.00000
-68212.82122	48499.99359	137.00000	83601.63784	-123.93714	0.00000	83600.00000	-531.67100	0.00000
-68294.34825	48557.90560	137.00000	83701.64001	-124.09028	0.00000	83700.00000	-532.34775	0.00000
-68375.87558	48615.81719	137.00000	83801.64218	-124.24292	0.00000	83800.00000	-533.02400	0.00000
-68457.40319	48673.72838	137.00000	83901.64435	-124.39507	0.00000	83900.00000	-533.69975	0.00000
-68538.93108	48731.63915	137.00000	84001.64652	-124.54671	0.00000	84000.00000	-534.37500	0.00000
-68620.45927	48789.54952	137.00000	84101.64868	-124.69786	0.00000	84100.00000	-535.04975	0.00000
-68701.98774	48847.45948	137.00000	84201.65084	-124.84850	0.00000	84200.00000	-535.72400	0.00000
-68783.51649	48905.36903	137.00000	84301.65300	-124.99865	0.00000	84300.00000	-536.39775	0.00000
-68865.04554	48963.27816	137.00000	84401.65515	-125.14829	0.00000	84400.00000	-537.07100	0.00000
-68946.57487	49021.18689	137.00000	84501.65730	-125.29743	0.00000	84500.00000	-537.74375	0.00000
-69028.10449	49079.09521	137.00000	84601.65945	-125.44608	0.00000	84600.00000	-538.41600	0.00000
-69109.63439	49137.00312	137.00000	84701.66160	-125.59422	0.00000	84700.00000	-539.08775	0.00000
-69191.16458	49194.91062	137.00000	84801.66374	-125.74187	0.00000	84800.00000	-539.75900	0.00000
-69272.69506	49252.81771	137.00000	84901.66588	-125.88901	0.00000	84900.00000	-540.42975	0.00000
-69354.22583	49310.72439	137.00000	85001.66802	-126.03566	0.00000	85000.00000	-541.10000	0.00000
-69435.75688	49368.63066	137.00000	85101.67016	-126.18180	0.00000	85100.00000	-541.76975	0.00000
-69517.28822	49426.53652	137.00000	85201.67229	-126.32745	0.00000	85200.00000	-542.43900	0.00000
-69598.81984	49484.44197	137.00000	85301.67442	-126.47259	0.00000	85300.00000	-543.10775	0.00000
-69680.35175	49542.34701	137.00000	85401.67655	-126.61723	0.00000	85400.00000	-543.77600	0.00000
-69761.88395	49600.25165	137.00000	85501.67867	-126.76138	0.00000	85500.00000	-544.44375	0.00000
-69843.41644	49658.15587	137.00000	85601.68080	-126.90502	0.00000	85600.00000	-545.11100	0.00000
-69924.94921	49716.05968	137.00000	85701.68292	-127.04817	0.00000	85700.00000	-545.77775	0.00000
-70006.48227	49773.96309	137.00000	85801.68504	-127.19081	0.00000	85800.00000	-546.44400	0.00000
-70088.01561	49831.86608	137.00000	85901.68715	-127.33296	0.00000	85900.00000	-547.10975	0.00000
-70169.54925	49889.76866	137.00000	86001.68926	-127.47460	0.00000	86000.00000	-547.77500	0.00000
-70251.08317	49947.67084	137.00000	86101.69137	-127.61575	0.00000	86100.00000	-548.43975	0.00000
-70332.61737	50005.57261	137.00000	86201.69348	-127.75639	0.00000	86200.00000	-549.10400	0.00000
-70414.15187	50063.47396	137.00000	86301.69559	-127.89654	0.00000	86300.00000	-549.76775	0.00000
-70495.68665	50121.37491	137.00000	86401.69769	-128.03618	0.00000	86400.00000	-550.43100	0.00000
-70577.22171	50179.27544	137.00000	86501.69979	-128.17532	0.00000	86500.00000	-551.09375	0.00000
-70658.75707	50237.17557	137.00000	86601.70188	-128.31397	0.00000	86600.00000	-551.75600	0.00000
-70740.29271	50295.07529	137.00000	86701.70398	-128.45211	0.00000	86700.00000	-552.41775	0.00000
-70821.82863	50352.97460	137.00000	86801.70607	-128.58976	0.00000	86800.00000	-553.07900	0.00000
-70903.36485	50410.87349	137.00000	86901.70816	-128.72690	0.00000	86900.00000	-553.73975	0.00000
-70984.90135	50468.77198	137.00000	87001.71024	-128.86355	0.00000	87000.00000	-554.40000	0.00000
-71066.43814	50526.67006	137.00000	87101.71233	-128.99969	0.00000	87100.00000	-555.05975	0.00000
-71147.97521	50584.56773	137.00000	87201.71441	-129.13534	0.00000	87200.00000	-555.71900	0.00000
-71229.51257	50642.46499	137.00000	87301.71649	-129.27048	0.00000	87300.00000	-556.37775	0.00000
-71311.05022	50700.36184	137.00000	87401.71856	-129.40513	0.00000	87400.00000	-557.03600	0.00000
-71392.58815	50758.25828	137.00000	87501.72064	-129.53927	0.00000	87500.00000	-557.69375	0.00000
-71474.12637	50816.15432	137.00000	87601.72271	-129.67291	0.00000	87600.00000	-558.35100	0.00000
-71555.66488	50874.04994	137.00000	87701.72477	-129.80606	0.00000	87700.00000	-559.00775	0.00000
-71637.20368	50931.94515	137.00000	87801.72684	-129.93870	0.00000	87800.00000	-559.66400	0.00000
-71718.74276	50989.83995	137.00000	87901.72890	-130.07085	0.00000	87900.00000	-560.31975	0.00000
-71800.28213	51047.73434	137.00000	88001.73096	-130.20249	0.00000	88000.00000	-560.97500	0.00000
-71881.82178	51105.62833	137.00000	88101.73302	-130.33364	0.00000	88100.00000	-561.62975	0.00000
-71963.36172	51163.52190	137.00000	88201.73507	-130.46428	0.00000	88200.00000	-562.28400	0.00000
-72044.90195	51221.41507	137.00000	88301.73713	-130.59443	0.00000	88300.00000	-562.93775	0.00000
-72126.44247	51279.30782	137.00000	88401.73918	-130.72407	0.00000	88400.00000	-563.59100	0.00000
-72207.98327	51337.20017	137.00000	88501.74122	-130.85322	0.00000	88500.00000	-564.24375	0.00000
-72289.52436	51395.09210	137.00000	88601.74327	-130.98186	0.00000	88600.00000	-564.89600	0.00000
-72371.06574	51452.98363	137.00000	88701.74531	-131.11001	0.00000	88700.00000	-565.54775	0.00000
-72452.60740	51510.87474	137.00000	88801.74735	-131.23765	0.00000	88800.00000	-566.19900	0.00000
-72534.14935	51568.76545	137.00000	88901.74939	-131.36480	0.00000	88900.00000	-566.84975	0.00000
-72615.69159	51626.65575	137.00000	89001.75142	-131.49144	0.00000	89000.00000	-567.50000	0.00000
-72697.23411	51684.54564	137.00000	89101.75345	-131.61758	0.00000	89100.00000	-568.14975	0.00000
-72778.77692	51742.43511	137.00000	89201.75548	-131.74323	0.00000	89200.00000	-568.79900	0.00000
-72860.32002	51800.32418	137.00000	89301.75751	-131.86837	0.00000	89300.00000	-569.44775	0.00000
-72941.86340	51858.21284	137.00000	89401.75953	-131.99302	0.00000	89400.00000	-570.09600	0.00000
-73023.40707	51916.10109	137.00000	89501.76155	-132.11716	0.00000	89500.00000	-570.74375	0.00000
-73104.95103	51973.98893	137.00000	89601.76357	-132.24081	0.00000	89600.00000	-571.39100	0.00000
-73186.49527	52031.87636	137.00000	89701.76558	-132.36395	0.00000	89700.00000	-572.03775	0.00000
-73268.03980	52089.76338	137.00000	89801.76760	-132.48660	0.00000	89800.00000	-572.68400	0.00000
-73349.58462	52147.64999	137.00000	89901.76961	-132.60874	0.00000	89900.00000	-573.32975	0.00000
-73431.12972	52205.53619	137.00000	90001.77161	-132.73039	0.00000	90000.00000	-573.97500	0.00000
-73512.67511	52263.42199	137.00000	90101.77362	-132.85153	0.00000	90100.00000	-574.61975	0.00000
-73594.22079	52321.30737	137.00000	90201.77562	-132.97218	0.00000	90200.00000	-575.26400	0.00000
-73675.76676	52379.19234	137.00000	90301.77762	-133.09232	0.00000	90300.00000	-575.90775	0.00000
-73757.31301	52437.07690	137.00000	90401.77962	-133.21197	0.00000	90400.00000	-576.55100	0.00000
-73838.85955	52494.96106	137.00000	90501.78161	-133.33111	0.00000	90500.00000	-577.19375	0.00000
-73920.40637	52552.84480	137.00000	90601.78361	-133.44976	0.00000	90600.00000	-577.83600	0.00000
-74001.95348	52610.72814	137.00000	90701.78560	-133.56790	0.00000	90700.00000	-578.47775	0.00000
-74083.50088	52668.61106	137.00000	90801.78758	-133.68555	0.00000	90800.00000	-579.11900	0.00000
-74165.04857	52726.49358	137.00000	90901.78957	-133.80269	0.00000	90900.00000	-579.75975	0.00000
-74246.59654	52784.37568	137.00000	91001.79155	-133.91934	0.00000	91000.00000	-580.40000	0.00000
-74328.14480	52842.25738	137.00000	91101.79353	-134.03548	0.00000	91100.00000	-581.03975	0.00000
-74409.69334	52900.13866	137.00000	91201.79550	-134.15113	0.00000	91200.00000	-581.67900	0.00000
-74491.24217	52958.01954	137.00000	91301.79748	-134.26627	0.00000	91300.00000	-582.31775	0.00000
-74572.79129	53015.90001	137.00000	91401.79945	-134.38091	0.00000	91400.00000	-582.95600	0.00000
-74654.34070	53073.78007	137.00000	91501.80142	-134.49506	0.00000	91500.00000	-583.59375	0.00000
-74735.89039	53131.65972	137.00000	91601.80338	-134.60870	0.00000	91600.00000	-584.23100	0.00000
-74817.44037	53189.53895	137.00000	91701.80535	-134.72185	0.00000	91700.00000	-584.86775	0.00000
-74898.99064	53247.41778	137.00000	91801.80731	-134.83449	0.00000	91800.00000	-585.50400	0.00000
-74980.54119	53305.29620	137.00000	91901.80926	-134.94664	0.00000	91900.00000	-586.13975	0.00000
-75062.09203	53363.17421	137.00000	92001.81122	-135.05828	0.00000	92000.00000	-586.77500	0.00000
-75143.64316	53421.05181	137.00000	92101.81317	-135.16943	0.00000	92100.00000	-587.40975	0.00000
-75225.19457	53478.92900	137.00000	92201.81512	-135.28007	0.00000	92200.00000	-588.04400	0.00000
-75306.74627	53536.80579	137.00000	92301.81707	-135.39022	0.00000	92300.00000	-588.67775	0.00000
-75388.29826	53594.68216	137.00000	92401.81901	-135.49986	0.00000	92400.00000	-589.31100	0.00000
-75469.85053	53652.55812	137.00000	92501.82096	-135.60901	0.00000	92500.00000	-589.94375	0.00000
-75551.40309	53710.43367	137.00000	92601.82290	-135.71765	0.00000	92600.00000	-590.57600	0.00000
-75632.95594	53768.30881	137.00000	92701.82483	-135.82580	0.00000	92700.00000	-591.20775	0.00000
-75714.50908	53826.18355	137.00000	92801.82677	-135.93344	0.00000	92800.00000	-591.83900	0.00000
-75796.06250	53884.05787	137.00000	92901.82870	-136.04059	0.00000	92900.00000	-592.46975	0.00000
-75877.61621	53941.93179	137.00000	93001.83063	-136.14723	0.00000	93000.00000	-593.10000	0.00000
-75959.17020	53999.80529	137.00000	93101.83256	-136.25338	0.00000	93100.00000	-593.72975	0.00000
-76040.72448	54057.67839	137.00000	93201.83448	-136.35902	0.00000	93200.00000	-594.35900	0.00000
-76122.27905	54115.55107	137.00000	93301.83640	-136.46417	0.00000	93300.00000	-594.98775	0.00000
-76203.83391	54173.42335	137.00000	93401.83832	-136.56881	0.00000	93400.00000	-595.61600	0.00000
-76285.38905	54231.29521	137.00000	93501.84024	-136.67296	0.00000	93500.00000	-596.24375	0.00000
-76366.94448	54289.16667	137.00000	93601.84215	-136.77660	0.00000	93600.00000	-596.87100	0.00000
-76448.50019	54347.03772	137.00000	93701.84406	-136.87975	0.00000	93700.00000	-597.49775	0.00000
-76530.05619	54404.90835	137.00000	93801.84597	-136.98239	0.00000	93800.00000	-598.12400	0.00000
-76611.61248	54462.77858	137.00000	93901.84787	-137.08454	0.00000	93900.00000	-598.74975	0.00000
-76693.16906	54520.64840	137.00000	94001.84978	-137.18618	0.00000	94000.00000	-599.37500	0.00000
-76774.72592	54578.51781	137.00000	94101.85168	-137.28733	0.00000	94100.00000	-599.99975	0.00000
-76856.28307	54636.38681	137.00000	94201.85358	-137.38797	0.00000	94200.00000	-600.62400	0.00000
-76937.84051	54694.25540	137.00000	94301.85547	-137.48812	0.00000	94300.00000	-601.24775	0.00000
-77019.39823	54752.12358	137.00000	94401.85736	-137.58776	0.00000	94400.00000	-601.87100	0.00000
-77100.95624	54809.99135	137.00000	94501.85925	-137.68691	0.00000	94500.00000	-602.49375	0.00000
-77182.51454	54867.85871	137.00000	94601.86114	-137.78555	0.00000	94600.00000	-603.11600	0.00000
-77264.07312	54925.72566	137.00000	94701.86302	-137.88370	0.00000	94700.00000	-603.73775	0.00000
-77345.63199	54983.59220	137.00000	94801.86491	-137.98134	0.00000	94800.00000	-604.35900	0.00000
-77427.19115	55041.45834	137.00000	94901.86679	-138.07849	0.00000	94900.00000	-604.97975	0.00000
-77508.75059	55099.32406	137.00000	95001.86866	-138.17513	0.00000	95000.00000	-605.60000	0.00000
-77590.31032	55157.18937	137.00000	95101.87054	-138.27128	0.00000	95100.00000	-606.21975	0.00000
-77671.87034	55215.05428	137.00000	95201.87241	-138.36692	0.00000	95200.00000	-606.83900	0.00000
-77753.43064	55272.91877	137.00000	95301.87428	-138.46207	0.00000	95300.00000	-607.45775	0.00000
-77834.99123	55330.78285	137.00000	95401.87614	-138.55672	0.00000	95400.00000	-608.07600	0.00000
-77916.55211	55388.64653	137.00000	95501.87801	-138.65086	0.00000	95500.00000	-608.69375	0.00000
-77998.11327	55446.50979	137.00000	95601.87987	-138.74451	0.00000	95600.00000	-609.31100	0.00000
-78079.67472	55504.37265	137.00000	95701.88173	-138.83765	0.00000	95700.00000	-609.92775	0.00000
-78161.23646	55562.23510	137.00000	95801.88358	-138.93030	0.00000	95800.00000	-610.54400	0.00000
-78242.79849	55620.09713	137.00000	95901.88544	-139.02244	0.00000	95900.00000	-611.15975	0.00000
-78324.36080	55677.95876	137.00000	96001.88729	-139.11409	0.00000	96000.00000	-611.77500	0.00000
-78405.92340	55735.81998	137.00000	96101.88914	-139.20523	0.00000	96100.00000	-612.38975	0.00000
-78487.48628	55793.68078	137.00000	96201.89098	-139.29588	0.00000	96200.00000	-613.00400	0.00000
-78569.04945	55851.54118	137.00000	96301.89282	-139.38602	0.00000	96300.00000	-613.61775	0.00000
-78650.61291	55909.40117	137.00000	96401.89466	-139.47567	0.00000	96400.00000	-614.23100	0.00000
-78732.17666	55967.26075	137.00000	96501.89650	-139.56481	0.00000	96500.00000	-614.84375	0.00000
-78813.74069	56025.11992	137.00000	96601.89834	-139.65346	0.00000	96600.00000	-615.45600	0.00000
-78895.30501	56082.97868	137.00000	96701.90017	-139.74160	0.00000	96700.00000	-616.06775	0.00000
-78976.86962	56140.83703	137.00000	96801.90200	-139.82925	0.00000	96800.00000	-616.67900	0.00000
-79058.43451	56198.69497	137.00000	96901.90383	-139.91639	0.00000	96900.00000	-617.28975	0.00000
-79139.99969	56256.55250	137.00000	97001.90565	-140.00304	0.00000	97000.00000	-617.90000	0.00000
-79221.56515	56314.40962	137.00000	97101.90747	-140.08918	0.00000	97100.00000	-618.50975	0.00000
-79303.13091	56372.26634	137.00000	97201.90929	-140.17483	0.00000	97200.00000	-619.11900	0.00000
-79384.69695	56430.12264	137.00000	97301.91111	-140.25997	0.00000	97300.00000	-619.72775	0.00000
-79466.26327	56487.97853	137.00000	97401.91292	-140.34462	0.00000	97400.00000	-620.33600	0.00000
-79547.82989	56545.83401	137.00000	97501.91473	-140.42876	0.00000	97500.00000	-620.94375	0.00000
-79629.39679	56603.68909	137.00000	97601.91654	-140.51241	0.00000	97600.00000	-621.55100	0.00000
-79710.96397	56661.54375	137.00000	97701.91835	-140.59556	0.00000	97700.00000	-622.15775	0.00000
-79792.53145	56719.39801	137.00000	97801.92015	-140.67820	0.00000	97800.00000	-622.76400	0.00000
-79874.09921	56777.25185	137.00000	97901.92195	-140.76035	0.00000	97900.00000	-623.36975	0.00000
-79955.66725	56835.10529	137.00000	98001.92375	-140.84199	0.00000	98000.00000	-623.97500	0.00000
-80037.23559	56892.95831	137.00000	98101.92555	-140.92314	0.00000	98100.00000	-624.57975	0.00000
-80118.80421	56950.81093	137.00000	98201.92734	-141.00378	0.00000	98200.00000	-625.18400	0.00000
-80200.37312	57008.66314	137.00000	98301.92913	-141.08393	0.00000	98300.00000	-625.78775	0.00000
-80281.94231	57066.51493	137.00000	98401.93092	-141.16357	0.00000	98400.00000	-626.39100	0.00000
-80363.51179	57124.36632	137.00000	98501.93270	-141.24272	0.00000	98500.00000	-626.99375	0.00000
-80445.08156	57182.21730	137.00000	98601.93449	-141.32136	0.00000	98600.00000	-627.59600	0.00000
-80526.65162	57240.06787	137.00000	98701.93627	-141.39951	0.00000	98700.00000	-628.19775	0.00000
-80608.22196	57297.91803	137.00000	98801.93804	-141.47715	0.00000	98800.00000	-628.79900	0.00000
-80689.79259	57355.76777	137.00000	98901.93982	-141.55430	0.00000	98900.00000	-629.39975	0.00000
-80771.36350	57413.61711	137.00000	99001.94159	-141.63094	0.00000	99000.00000	-630.00000	0.00000
-80852.93470	57471.46604	137.00000	99101.94336	-141.70709	0.00000	99100.00000	-630.59975	0.00000
-80934.50619	57529.31456	137.00000	99201.94513	-141.78274	0.00000	99200.00000	-631.19900	0.00000
-81016.07797	57587.16268	137.00000	99301.94689	-141.85788	0.00000	99300.00000	-631.79775	0.00000
-81097.65003	57645.01038	137.00000	99401.94865	-141.93253	0.00000	99400.00000	-632.39600	0.00000
-81179.22238	57702.85767	137.00000	99501.95041	-142.00667	0.00000	99500.00000	-632.99375	0.00000
-81260.79501	57760.70455	137.00000	99601.95217	-142.08032	0.00000	99600.00000	-633.59100	0.00000
-81342.36794	57818.55102	137.00000	99701.95392	-142.15346	0.00000	99700.00000	-634.18775	0.00000
-81423.94115	57876.39709	137.00000	99801.95567	-142.22611	0.00000	99800.00000	-634.78400	0.00000
-81505.51464	57934.24274	137.00000	99901.95742	-142.29825	0.00000	99900.00000	-635.37975	0.00000
-81587.08843	57992.08798	137.00000	100001.95917	-142.36990	0.00000	100000.00000	-635.97500	0.00000
-81668.66250	58049.93282	137.00000	100101.96091	-142.44104	0.00000	100100.00000	-636.56975	0.00000
-81750.23685	58107.77724	137.00000	100201.96265	-142.51169	0.00000	100200.00000	-637.16400	0.00000
-81831.81150	58165.62126	137.00000	100301.96439	-142.58184	0.00000	100300.00000	-637.75775	0.00000
-81913.38643	58223.46486	137.00000	100401.96612	-142.65148	0.00000	100400.00000	-638.35100	0.00000
-81994.96164	58281.30806	137.00000	100501.96786	-142.72063	0.00000	100500.00000	-638.94375	0.00000
-82076.53715	58339.15085	137.00000	100601.96959	-142.78927	0.00000	100600.00000	-639.53600	0.00000
-82158.11294	58396.99322	137.00000	100701.97132	-142.85742	0.00000	100700.00000	-640.12775	0.00000
-82239.68901	58454.83519	137.00000	100801.97304	-142.92506	0.00000	100800.00000	-640.71900	0.00000
-82321.26538	58512.67675	137.00000	100901.97476	-142.99221	0.00000	100900.00000	-641.30975	0.00000
-82402.84203	58570.51790	137.00000	101001.97648	-143.05885	0.00000	101000.00000	-641.90000	0.00000
-82484.41897	58628.35863	137.00000	101101.97820	-143.12500	0.00000	101100.00000	-642.48975	0.00000
-82565.99619	58686.19896	137.00000	101201.97991	-143.19065	0.00000	101200.00000	-643.07900	0.00000
-82647.57370	58744.03888	137.00000	101301.98163	-143.25579	0.00000	101300.00000	-643.66775	0.00000
-82729.15150	58801.87839	137.00000	101401.98334	-143.32044	0.00000	101400.00000	-644.25600	0.00000
-82810.72959	58859.71749	137.00000	101501.98504	-143.38458	0.00000	101500.00000	-644.84375	0.00000
-82892.30796	58917.55618	137.00000	101601.98675	-143.44823	0.00000	101600.00000	-645.43100	0.00000
-82973.88662	58975.39447	137.00000	101701.98845	-143.51137	0.00000	101700.00000	-646.01775	0.00000
-83055.46556	59033.23234	137.00000	101801.99015	-143.57402	0.00000	101800.00000	-646.60400	0.00000
-83137.04479	59091.06980	137.00000	101901.99184	-143.63616	0.00000	101900.00000	-647.18975	0.00000
-83218.62431	59148.90685	137.00000	102001.99354	-143.69781	0.00000	102000.00000	-647.77500	0.00000
-83300.20412	59206.74349	137.00000	102101.99523	-143.75896	0.00000	102100.00000	-648.35975	0.00000
-83381.78421	59264.57973	137.00000	102201.99691	-143.81960	0.00000	102200.00000	-648.94400	0.00000
-83463.36459	59322.41555	137.00000	102301.99860	-143.87975	0.00000	102300.00000	-649.52775	0.00000
-83544.94526	59380.25096	137.00000	102402.00028	-143.93939	0.00000	102400.00000	-650.11100	0.00000
-83626.52621	59438.08597	137.00000	102502.00196	-143.99854	0.00000	102500.00000	-650.69375	0.00000
-83708.10745	59495.92056	137.00000	102602.00364	-144.05718	0.00000	102600.00000	-651.27600	0.00000
-83789.68897	59553.75475	137.00000	102702.00532	-144.11533	0.00000	102700.00000	-651.85775	0.00000
-83871.27079	59611.58853	137.00000	102802.00699	-144.17297	0.00000	102800.00000	-652.43900	0.00000
-83952.85289	59669.42189	137.00000	102902.00866	-144.23012	0.00000	102900.00000	-653.01975	0.00000
-84034.43527	59727.25485	137.00000	103002.01033	-144.28677	0.00000	103000.00000	-653.60000	0.00000
-84116.01795	59785.08740	137.00000	103102.01199	-144.34291	0.00000	103100.00000	-654.17975	0.00000
-84197.60091	59842.91953	137.00000	103202.01365	-144.39856	0.00000	103200.00000	-654.75900	0.00000
-84279.18416	59900.75126	137.00000	103302.01531	-144.45370	0.00000	103300.00000	-655.33775	0.00000
-84360.76769	59958.58258	137.00000	103402.01697	-144.50835	0.00000	103400.00000	-655.91600	0.00000
-84442.35151	60016.41349	137.00000	103502.01863	-144.56249	0.00000	103500.00000	-656.49375	0.00000
-84523.93562	60074.24399	137.00000	103602.02028	-144.61614	0.00000	103600.00000	-657.07100	0.00000
-84605.52001	60132.07408	137.00000	103702.02193	-144.66929	0.00000	103700.00000	-657.64775	0.00000
-84687.10469	60189.90376	137.00000	103802.02357	-144.72193	0.00000	103800.00000	-658.22400	0.00000
-84768.68966	60247.73303	137.00000	103902.02522	-144.77408	0.00000	103900.00000	-658.79975	0.00000
-84850.27491	60305.56189	137.00000	104002.02686	-144.82572	0.00000	104000.00000	-659.37500	0.00000
-84931.86046	60363.39034	137.00000	104102.02850	-144.87687	0.00000	104100.00000	-659.94975	0.00000
-85013.44628	60421.21838	137.00000	104202.03013	-144.92751	0.00000	104200.00000	-660.52400	0.00000
-85095.03240	60479.04601	137.00000	104302.03177	-144.97766	0.00000	104300.00000	-661.09775	0.00000
-85176.61880	60536.87324	137.00000	104402.03340	-145.02731	0.00000	104400.00000	-661.67100	0.00000
-85258.20549	60594.70005	137.00000	104502.03502	-145.07645	0.00000	104500.00000	-662.24375	0.00000
-85339.79246	60652.52645	137.00000	104602.03665	-145.12510	0.00000	104600.00000	-662.81600	0.00000
-85421.37973	60710.35245	137.00000	104702.03827	-145.17324	0.00000	104700.00000	-663.38775	0.00000
-85502.96728	60768.17803	137.00000	104802.03989	-145.22089	0.00000	104800.00000	-663.95900	0.00000
-85584.55511	60826.00320	137.00000	104902.04151	-145.26803	0.00000	104900.00000	-664.52975	0.00000
-85666.14323	60883.82797	137.00000	105002.04313	-145.31468	0.00000	105000.00000	-665.10000	0.00000
-85747.73164	60941.65232	137.00000	105102.04474	-145.36083	0.00000	105100.00000	-665.66975	0.00000
-85829.32034	60999.47627	137.00000	105202.04635	-145.40647	0.00000	105200.00000	-666.23900	0.00000
-85910.90932	61057.29981	137.00000	105302.04795	-145.45162	0.00000	105300.00000	-666.80775	0.00000
-85992.49859	61115.12293	137.00000	105402.04956	-145.49626	0.00000	105400.00000	-667.37600	0.00000
-86074.08815	61172.94565	137.00000	105502.05116	-145.54041	0.00000	105500.00000	-667.94375	0.00000
-86155.67799	61230.76796	137.00000	105602.05276	-145.58406	0.00000	105600.00000	-668.51100	0.00000
-86237.26812	61288.58986	137.00000	105702.05436	-145.62720	0.00000	105700.00000	-669.07775	0.00000
-86318.85854	61346.41135	137.00000	105802.05595	-145.66985	0.00000	105800.00000	-669.64400	0.00000
-86400.44924	61404.23242	137.00000	105902.05754	-145.71199	0.00000	105900.00000	-670.20975	0.00000
-86482.04023	61462.05309	137.00000	106002.05913	-145.75364	0.00000	106000.00000	-670.77500	0.00000
-86563.63151	61519.87335	137.00000	106102.06072	-145.79478	0.00000	106100.00000	-671.33975	0.00000
-86645.22307	61577.69320	137.00000	106202.06230	-145.83543	0.00000	106200.00000	-671.90400	0.00000
-86726.81492	61635.51264	137.00000	106302.06388	-145.87558	0.00000	106300.00000	-672.46775	0.00000
-86808.40706	61693.33167	137.00000	106402.06546	-145.91522	0.00000	106400.00000	-673.03100	0.00000
-86889.99949	61751.15030	137.00000	106502.06704	-145.95437	0.00000	106500.00000	-673.59375	0.00000
-86971.59220	61808.96851	137.00000	106602.06861	-145.99301	0.00000	106600.00000	-674.15600	0.00000
-87053.18519	61866.78631	137.00000	106702.07018	-146.03116	0.00000	106700.00000	-674.71775	0.00000
-87134.77848	61924.60370	137.00000	106802.07175	-146.06881	0.00000	106800.00000	-675.27900	0.00000
-87216.37205	61982.42069	137.00000	106902.07331	-146.10595	0.00000	106900.00000	-675.83975	0.00000
-87297.96591	62040.23726	137.00000	107002.07488	-146.14260	0.00000	107000.00000	-676.40000	0.00000
-87379.56005	62098.05342	137.00000	107102.07644	-146.17874	0.00000	107100.00000	-676.95975	0.00000
-87461.15449	62155.86918	137.00000	107202.07799	-146.21439	0.00000	107200.00000	-677.51900	0.00000
-87542.74920	62213.68452	137.00000	107302.07955	-146.24954	0.00000	107300.00000	-678.07775	0.00000
-87624.34421	62271.49946	137.00000	107402.08110	-146.28418	0.00000	107400.00000	-678.63600	0.00000
-87705.93950	62329.31398	137.00000	107502.08265	-146.31833	0.00000	107500.00000	-679.19375	0.00000
-87787.53508	62387.12810	137.00000	107602.08420	-146.35197	0.00000	107600.00000	-679.75100	0.00000
